place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJCekYnwbR7kYR4zdqG1P5Eyo,Rīgas Aeronavigācijas institūts,universities,"establishment,point_of_interest,university",OPERATIONAL,"Mežkalna iela 9, Zemgales priekšpilsēta, Rīga, LV-1058, Latvia","Mežkalna iela 9, Zemgales priekšpilsēta, Rīga",56.8950354,24.0840791,9G86V3WM+2J,"V3WM+2J Riga, Rīgas pilsēta, Riga, Latvia",4.8,25.0,http://www.rai.lv/,29 571 158,+371 29 571 158,https://maps.google.com/?cid=3032041109488023523,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:30.046170
ChIJs0quY6LR7kYRUZdWJ7LOet0,"Krustkalni, rauna",universities,"establishment,point_of_interest,university",OPERATIONAL,"Krustkalni, raunas pagasts, Ķekava Municipality, LV-2111, Latvia",Krustkalni,56.893745,24.1325979,9G86V4VM+F2,"V4VM+F2 Krustkalni, Ķekava Parish, Ķekava Municipality, Latvia",,,,26 485 051,+371 26 485 051,https://maps.google.com/?cid=15959295494100260689,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:30.401878
ChIJnw6MGqMt6UYRStIcQ_G05cQ,Бункер рту,universities,"establishment,point_of_interest,university",OPERATIONAL,"Miera iela 34, Salaspils, Salaspils pilsēta, Salaspils novads, LV-2169, Latvia","Miera iela 34, Salaspils",56.8680681,24.3979609,9G86V99X+65,"V99X+65 Salaspils, Salaspils pilsēta, Salaspils Municipality, Latvia",3.0,3.0,,,,https://maps.google.com/?cid=14187945149406696010,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:30.582363
ChIJoXld8FLQ7kYRqj1MObtUjtk,Turība University,universities,"establishment,point_of_interest,university",OPERATIONAL,"Graudu iela 68, Zemgales priekšpilsēta, Rīga, LV-1058, Latvia","Graudu iela 68, Zemgales priekšpilsēta, Rīga",56.9108831,24.0796997,9G86W36H+9V,"W36H+9V Riga, Rīgas pilsēta, Riga, Latvia",4.3,348.0,http://www.turiba.lv/,67 622 551,+371 67 622 551,https://maps.google.com/?cid=15676560516020190634,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:30.750241
ChIJXXDlUlLQ7kYRRJXabZ7ns0o,International College of Cosmetology,universities,"establishment,point_of_interest,university",OPERATIONAL,"Graudu iela 68, Zemgales priekšpilsēta, Rīga, LV-1058, Latvia","Graudu iela 68, Zemgales priekšpilsēta, Rīga",56.9107433,24.0797032,9G86W36H+7V,"W36H+7V Riga, Rīgas pilsēta, Riga, Latvia",4.1,11.0,,26 378 425,+371 26 378 425,https://maps.google.com/?cid=5382900647271765316,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:30.946089
ChIJXXDlUlLQ7kYRJUKPZaA9Zh8,Privato augstskolu asociacija,universities,"establishment,point_of_interest,university",OPERATIONAL,"Graudu iela 68, Zemgales priekšpilsēta, Rīga, LV-1058, Latvia","Graudu iela 68, Zemgales priekšpilsēta, Rīga",56.9107433,24.0797032,9G86W36H+7V,"W36H+7V Riga, Rīgas pilsēta, Riga, Latvia",,,http://www.augstskolas.lv/,67 622 551,+371 67 622 551,https://maps.google.com/?cid=2262563621908202021,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.106317
ChIJZ68DJj7Q7kYRb6CoQUF1s1U,"Iekšķīgo slimību katedra, Propedeitikas kursa bāze",universities,"establishment,point_of_interest,university",OPERATIONAL,"21. Korpuss, 3. stāvs, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga, LV-1002, Latvia","21. Korpuss, 3. stāvs, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga",56.9321025,24.0650999,9G86W3J8+R2,"W3J8+R2 Riga, Rīgas pilsēta, Riga, Latvia",2.5,2.0,http://www.rsu.lv/,67 069 591,+371 67 069 591,https://maps.google.com/?cid=6175408437189976175,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.279859
ChIJ5Q3PbD7Q7kYRpsIzVssiwYA,"Rigas Stradina universitate, Transplantologijas laboratorija",universities,"establishment,point_of_interest,university",OPERATIONAL,"Latvijas Universitāte - Kardioloģijas institūts, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga, LV-1002, Latvia","University of Latvia - Institute of Cardiology, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga",56.93262259999999,24.0676736,9G86W3M9+23,"W3M9+23 Riga, Rīgas pilsēta, Riga, Latvia",4.8,6.0,,67 069 543,+371 67 069 543,https://maps.google.com/?cid=9277734964079870630,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.465504
ChIJQ2xcC8zR7kYRDsfTxElYXXY,Onkoloģijas institūts,universities,"establishment,point_of_interest,university",OPERATIONAL,"Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga, LV-1002, Latvia","Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga",56.93080269999999,24.0660445,9G86W3J8+8C,"W3J8+8C Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=8529070343167657742,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.622620
ChIJ5Q3PbD7Q7kYRHbAVYrskIVc,"Rigas Stradina universitate, Parmantota veza instituts",universities,"establishment,point_of_interest,university",OPERATIONAL,"Latvijas Universitāte - Kardioloģijas institūts, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga, LV-1002, Latvia","University of Latvia - Institute of Cardiology, Pilsoņu iela 13, Zemgales priekšpilsēta, Rīga",56.93262259999999,24.0676736,9G86W3M9+23,"W3M9+23 Riga, Rīgas pilsēta, Riga, Latvia",,,,67 069 974,+371 67 069 974,https://maps.google.com/?cid=6278339742754254877,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.824525
ChIJpb7pDwDR7kYR5hw38vO0cCM,Бывший техникум имени Виктора Апалениса,universities,"establishment,point_of_interest,university",OPERATIONAL,"Zasulauka iela 31-k-1, Zemgales priekšpilsēta, Rīga, LV-1046, Latvia","Zasulauka iela 31-k-1, Zemgales priekšpilsēta, Rīga",56.9442769,24.0368696,9G86W2VP+PP,"W2VP+PP Riga, Rīgas pilsēta, Riga, Latvia",3.9,9.0,https://скуфуслуги.рф/,,,https://maps.google.com/?cid=2553739948552821990,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:31.997628
ChIJeQbFBjfQ7kYRJgTRbygD-Lg,"Rigas Tehniska universitate, Starptautisko ekonomisko sakaru un muitas instituts",universities,"establishment,point_of_interest,university",OPERATIONAL,"Indriķa iela 8A, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Indriķa iela 8A, Zemgales priekšpilsēta, Rīga",56.9275368,24.0859102,9G86W3HP+29,"W3HP+29 Riga, Rīgas pilsēta, Riga, Latvia",,,,67 089 366,+371 67 089 366,https://maps.google.com/?cid=13328406569412527142,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:32.237477
ChIJ1XUeHzrQ7kYRT_eG9EEpKfM,Institute of Experimental and Clinical Medicine,universities,"establishment,point_of_interest,university",OPERATIONAL,"Ojāra Vācieša iela 4, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Ojāra Vācieša iela 4, Zemgales priekšpilsēta, Rīga",56.93120279999999,24.0826792,9G86W3JM+F3,"W3JM+F3 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=17521581188513724239,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:32.402850
ChIJ1RZXbI7R7kYRIEQQg8reCwI,RSU Legal and Procurement Department,universities,"establishment,point_of_interest,university",OPERATIONAL,"Kapseļu iela 23, Zemgales priekšpilsēta, Rīga, LV-1046, Latvia","Kapseļu iela 23, Zemgales priekšpilsēta, Rīga",56.9408574,24.0633327,9G86W3R7+88,"W3R7+88 Riga, Rīgas pilsēta, Riga, Latvia",,,https://www.rsu.lv/juridiskais-un-iepirkumu-departaments,67 409 135,+371 67 409 135,https://maps.google.com/?cid=147456374183314464,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:32.624304
ChIJWbTi-C7Q7kYRpEX2q8vyYio,University of Latvia Campus,universities,"establishment,park,point_of_interest,university",OPERATIONAL,"Jelgavas iela 1, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 1, Zemgales priekšpilsēta, Rīga",56.9371422,24.0971805,9G86W3PW+VV,"W3PW+VV Riga, Rīgas pilsēta, Riga, Latvia",4.7,221.0,http://www.lu.lv/,67 033 910,+371 67 033 910,https://maps.google.com/?cid=3054270453887944100,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,,2025-10-26T12:16:32.803038
ChIJZxWS-irO7kYRAycRROIVLsw,"SIA ""Apziņas veidošanas centrs Argalim""",universities,"establishment,point_of_interest,university",OPERATIONAL,"Akadēmijas laukums 1, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Akadēmijas laukums 1, Latgales priekšpilsēta, Rīga",56.9430352,24.1222021,9G86W4VC+6V,"W4VC+6V Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,http://www.argalim.com/,29 102 415,+371 29 102 415,https://maps.google.com/?cid=14712721094214756099,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:32.980555
ChIJb3cb0yrO7kYRi3R2cY-rl4I,Cenu paradize,universities,"establishment,point_of_interest,university",OPERATIONAL,"Spīķeru iela 5, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Spīķeru iela 5, Latgales priekšpilsēta, Rīga",56.9439775,24.1187603,9G86W4V9+HG,"W4V9+HG Riga, Rīgas pilsēta, Riga, Latvia",,,,67 225 307,+371 67 225 307,https://maps.google.com/?cid=9410178578986202251,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:33.160741
ChIJFd_N7CHQ7kYRtauDP_Djs28,Studē RISEBA,universities,"establishment,point_of_interest,university",OPERATIONAL,"Meža iela 3, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Meža iela 3, Zemgales priekšpilsēta, Rīga",56.944309,24.0796641,9G86W3VH+PV,"W3VH+PV Riga, Rīgas pilsēta, Riga, Latvia",,,http://www.riseba.lv/,29 349 122,+371 29 349 122,https://maps.google.com/?cid=8049027580038458293,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:33.353070
ChIJ5ZikANfP7kYRlqFijDIkBQs,Starptautisko un sabiedrisko attiecību departaments,universities,"establishment,point_of_interest,university",OPERATIONAL,"Kaļķu iela 1, Centra rajons, Rīga, LV-1050, Latvia","Kaļķu iela 1, Centra rajons, Rīga",56.9473165,24.1053976,9G86W4W4+W5,"W4W4+W5 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,http://www.rtu.lv/,67 089 343,+371 67 089 343,https://maps.google.com/?cid=794080708822999446,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:33.537867
ChIJ4-Kn3SHQ7kYRgaXBaXXaVvQ,RTU Faculty of Engineering Economics and Management of Riga Technical University,universities,"establishment,point_of_interest,university",OPERATIONAL,"Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga",56.94519460000001,24.0788073,9G86W3WH+3G,"W3WH+3G Riga, Rīgas pilsēta, Riga, Latvia",4.5,42.0,https://www.rtu.lv/en/feem,67 089 394,+371 67 089 394,https://maps.google.com/?cid=17606499991071860097,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:33.721721
ChIJcwSEZh_O7kYRVJskN162w8U,Baltic International Academy,universities,"establishment,point_of_interest,university",OPERATIONAL,"Valērijas Seiles iela 4, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Valērijas Seiles iela 4, Latgales priekšpilsēta, Rīga",56.9380278,24.1560043,9G86W5Q4+6C,"W5Q4+6C Riga, Rīgas pilsēta, Riga, Latvia",4.3,103.0,https://bsa.edu.lv/,67 100 636,+371 67 100 636,https://maps.google.com/?cid=14250434161698708308,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:33.902253
ChIJlzIYVSrO7kYRWSVQ0Hmn7vc,"Gramatvedibas un finansu koledza , SIA",universities,"establishment,point_of_interest,university",OPERATIONAL,"Valērijas Seiles iela 4-222.kab, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Valērijas Seiles iela 4-222.kab, Latgales priekšpilsēta, Rīga",56.9380219,24.1560169,9G86W5Q4+6C,"W5Q4+6C Riga, Rīgas pilsēta, Riga, Latvia",5.0,2.0,https://www.koledza.lv/,67 338 021,+371 67 338 021,https://maps.google.com/?cid=17865400913453131097,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:34.081250
ChIJ1y7De9TP7kYR0waiSLuqVcw,"LU Biznesa. vadības un ekonomikas fakultāte, BVEF",universities,"establishment,point_of_interest,university",OPERATIONAL,"Aspazijas bulvāris 5, Centra rajons, Rīga, LV-1050, Latvia","Faculty of Economics and Management, Aspazijas bulvāris 5, Centra rajons, Rīga",56.9477322,24.1150878,9G86W4X8+32,"W4X8+32 Riga, Rīgas pilsēta, Riga, Latvia",4.3,55.0,http://www.bvef.lu.lv/,67 034 946,+371 67 034 946,https://maps.google.com/?cid=14723862278111889107,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,2025-10-26T12:16:34.263514
ChIJpxQayyjO7kYRnA8R7zC7krM,Riga Higher Institute of Religious Sciences affiliated to the Pontifical Lateran University,universities,"establishment,point_of_interest,university",OPERATIONAL,"Katoļu iela 16B, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Katoļu iela 16B, Latgales priekšpilsēta, Rīga",56.94479219999999,24.1366491,9G86W4VP+WM,"W4VP+WM Riga, Rīgas pilsēta, Riga, Latvia",5.0,12.0,https://www.rarzi.lv/,29 524 484,+371 29 524 484,https://maps.google.com/?cid=12939610498232553372,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:34.441549
ChIJz5EX6CHQ7kYRx3lQWkF3eQA,RTU SESMI,universities,"establishment,point_of_interest,university",OPERATIONAL,"Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga",56.94519460000001,24.0788073,9G86W3WH+3G,"W3WH+3G Riga, Rīgas pilsēta, Riga, Latvia",5.0,2.0,,67 089 354,+371 67 089 354,https://maps.google.com/?cid=34189594753792455,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:34.609607
ChIJEapSg5fR7kYRrr65xemtBWI,"House of Letters, University of Latvia",universities,"establishment,point_of_interest,university",OPERATIONAL,"Vilkaines iela, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Vilkaines iela, Zemgales priekšpilsēta, Rīga",56.9349005,24.0961641,9G86W3MW+XF,"W3MW+XF Riga, Rīgas pilsēta, Riga, Latvia",,,http://www.lu.lv/,,,https://maps.google.com/?cid=7063242810156760750,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:34.758604
ChIJI7Tq62PO7kYRmBlWt2aRu6w,"Faculty of Medicine and Life sciences, University of Latvia",universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 3, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 3, Zemgales priekšpilsēta, Rīga",56.935928,24.0977634,9G86W3PX+94,"W3PX+94 Riga, Rīgas pilsēta, Riga, Latvia",4.8,24.0,http://www.mdzf.lu.lv/,,,https://maps.google.com/?cid=12446701865517062552,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,2025-10-26T12:16:34.937753
ChIJ72fSh-nR7kYRLtxti5mpDlo,LU Zināšanu un tehnoloģiju pārneses centrs,universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 3, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 3, Zemgales priekšpilsēta, Rīga",56.93606089999999,24.0973207,9G86W3PW+CW,"W3PW+CW Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=6489310590021786670,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:35.103516
ChIJdQrIH8_R7kYRPBYWcS5gLPY,"House of Science, University of Latvia",universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 3, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 3, Zemgales priekšpilsēta, Rīga",56.93607710000001,24.0974292,9G86W3PW+CX,"W3PW+CX Riga, Rīgas pilsēta, Riga, Latvia",4.6,91.0,http://www.akademiskaiscentrs.lu.lv/,67 033 829,+371 67 033 829,https://maps.google.com/?cid=17738658784887576124,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:35.301920
ChIJMYZTBFHR7kYRNlvFpg4uZoU,Latvijas Universitātes Torņakalna komplekss,universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 1, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 1, Zemgales priekšpilsēta, Rīga",56.9363498,24.0979495,9G86W3PX+G5,"W3PX+G5 Riga, Rīgas pilsēta, Riga, Latvia",5.0,5.0,http://www.lu.lv/,67 033 910,+371 67 033 910,https://maps.google.com/?cid=9612421095131274038,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,True,2025-10-26T12:16:35.494160
ChIJRemLKPnR7kYRF2HbtKOHI-I,LU Dabas zinātņu ēka,universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 1, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 1, Zemgales priekšpilsēta, Rīga",56.9364619,24.0977512,9G86W3PX+H4,"W3PX+H4 Riga, Rīgas pilsēta, Riga, Latvia",4.8,4.0,,,,https://maps.google.com/?cid=16295017013940281623,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:35.685783
ChIJ66tLoF3R7kYRxyBwaI1GM-Y,"House of Nature, University of Latvia",universities,"establishment,point_of_interest,university",OPERATIONAL,"Jelgavas iela 1, Zemgales priekšpilsēta, Rīga, LV-1004, Latvia","Jelgavas iela 1, Zemgales priekšpilsēta, Rīga",56.93668359999999,24.0972251,9G86W3PW+MV,"W3PW+MV Riga, Rīgas pilsēta, Riga, Latvia",4.8,76.0,http://www.lu.lv/,67 033 915,+371 67 033 915,https://maps.google.com/?cid=16587679425692180679,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:35.860770
ChIJQ5NEkCHQ7kYRueQfc6JN0lk,RISEBA,universities,"establishment,point_of_interest,university",OPERATIONAL,"Meža iela 3, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Meža iela 3, Zemgales priekšpilsēta, Rīga",56.944309,24.0796641,9G86W3VH+PV,"W3VH+PV Riga, Rīgas pilsēta, Riga, Latvia",4.1,89.0,http://www.riseba.lv/,67 500 265,+371 67 500 265,https://maps.google.com/?cid=6472320974596334777,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:36.054793
ChIJNeAZ8CbO7kYRk2-V32ug0Ys,Latvijas Kulturas akademija,universities,"establishment,point_of_interest,university",OPERATIONAL,"Ludzas iela 24, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Ludzas iela 24, Latgales priekšpilsēta, Rīga",56.9405386,24.1428263,9G86W4RV+64,"W4RV+64 Riga, Rīgas pilsēta, Riga, Latvia",4.7,51.0,https://lka.edu.lv/,67 140 175,+371 67 140 175,https://maps.google.com/?cid=10075010226577567635,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:36.240109
ChIJV7oz1yrO7kYRYxZqB_3D_AQ,Riga Building College,universities,"establishment,point_of_interest,university",OPERATIONAL,"Gaiziņa iela 3, Latgales priekšpilsēta, Rīga, LV-1050, Latvia","Gaiziņa iela 3, Latgales priekšpilsēta, Rīga",56.9439761,24.1196268,9G86W4V9+HV,"W4V9+HV Riga, Rīgas pilsēta, Riga, Latvia",4.3,74.0,https://www.rck.lv/,67 229 714,+371 67 229 714,https://maps.google.com/?cid=359377561801332323,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:36.434589
ChIJL_eEkiHQ7kYRzZIMqRNM1ZE,Journal of Business Management,universities,"establishment,point_of_interest,university",OPERATIONAL,"Meža iela, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Meža iela, Zemgales priekšpilsēta, Rīga",56.9441441,24.0792366,9G86W3VH+MM,"W3VH+MM Riga, Rīgas pilsēta, Riga, Latvia",,,http://www.jointphd.eu/contacts/,67 500 252,+371 67 500 252,https://maps.google.com/?cid=10508388952863183565,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:36.649729
ChIJVVXlqdfP7kYRDq7uhI8BK1g,Baltech,universities,"establishment,point_of_interest,university",OPERATIONAL,"Kaļķu iela 1, Centra rajons, Rīga, LV-1050, Latvia","Kaļķu iela 1, Centra rajons, Rīga",56.9473165,24.1053976,9G86W4W4+W5,"W4W4+W5 Riga, Rīgas pilsēta, Riga, Latvia",,,http://www.baltech.info/en/contacts/,67 089 875,+371 67 089 875,https://maps.google.com/?cid=6353173415258402318,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:36.822030
ChIJL6D15yHQ7kYR0LSLm02UEP0,"Rīgas Tehniskā Universitāte, Inženierekonomikas un Vadības Fakultāte (RTU IEVF)",universities,"establishment,point_of_interest,university",OPERATIONAL,"Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga, LV-1048, Latvia","Kalnciema Iela 6, Zemgales priekšpilsēta, Rīga",56.94519460000001,24.0788073,9G86W3WH+3G,"W3WH+3G Riga, Rīgas pilsēta, Riga, Latvia",4.8,14.0,https://www.rtu.lv/lv/ievf,67 089 394,+371 67 089 394,https://maps.google.com/?cid=18235237952266155216,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:37.004528
ChIJiddNESLO7kYRU9q1h23w370,Rīgas Ziemeļvalstu augstskola (Riga Nordic University),universities,"establishment,point_of_interest,university",OPERATIONAL,"Valērijas Seiles iela 1-korpuss 5, Latgales priekšpilsēta, Rīga, LV-1019, Latvia","Valērijas Seiles iela 1-korpuss 5, Latgales priekšpilsēta, Rīga",56.9375413,24.1581008,9G86W5Q5+26,"W5Q5+26 Riga, Rīgas pilsēta, Riga, Latvia",4.0,171.0,http://www.isma.lv/,67 100 607,+371 67 100 607,https://maps.google.com/?cid=13681918546193799763,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:37.177068
ChIJJxzzFwDP7kYR3uRluQjSQcM,RSU Sarkanā krusta koledža,universities,"establishment,point_of_interest,university",OPERATIONAL,"Jāņa iela 5, Centra rajons, Rīga, LV-1050, Latvia","Jāņa iela 5, Centra rajons, Rīga",56.9475901,24.1113066,9G86W4X6+2G,"W4X6+2G Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=14069757645794174174,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:37.349842
ChIJlX8Bxx7O7kYRLwM0XgA2Qfg,Riga Management College,universities,"establishment,point_of_interest,university",OPERATIONAL,"Valērijas Seiles iela 4-2. stāvs, 208. kab, Latgales priekšpilsēta, Rīga, LV-1003, Latvia","Valērijas Seiles iela 4-2. stāvs, 208. kab, Latgales priekšpilsēta, Rīga",56.9380873,24.1562351,9G86W5Q4+6F,"W5Q4+6F Riga, Rīgas pilsēta, Riga, Latvia",4.4,34.0,http://www.college.lv/,28 007 735,+371 28 007 735,https://maps.google.com/?cid=17888638570100687663,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,False,2025-10-26T12:16:37.544366
ChIJNa5fQh_O7kYRiO1raS1E3tg,Datordizains,universities,"establishment,point_of_interest,university",OPERATIONAL,"Latgale Suburb, Riga, LV-1019, Latvia","Latgale Suburb, Riga",56.93833739999999,24.1567516,9G86W5Q4+8P,"W5Q4+8P Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,http://bsa.edu.lv/programs/progr_ddiz_lv.html,,,https://maps.google.com/?cid=15627002718855097736,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,,2025-10-26T12:16:37.748453
